TIPO_PROC,MUNIC_RES,MUNICIPIO,TOTAL_INTERNACOES,INTERNACOES_PARA_SOBRECARREGADO,PERC_PARA_SOBRECARREGADO,QTD_HOSPITAIS_DESTINO,CNES_CANDIDATO,HOSPITAL_CANDIDATO,PORTE_CANDIDATO,LAT_HOSPITAL_CANDIDATO,LON_HOSPITAL_CANDIDATO,DISTANCIA_KM
Cirurgia,231090,"PIQUET CARNEIRO, CE",4,3,0.75,2,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,154.6287540021708
Cirurgia,230185,"BANABUIU, CE",3,3,1.0,1,7061021,HOSPITAL REGIONAL DO SERTAO CENTRAL,Grande,-5.1832747,-39.2616355,40.19577466995975
Cirurgia,230185,"BANABUIU, CE",3,3,1.0,1,2675560,HOSPITAL REGIONAL DE IGUATU,Grande,-6.3587958,-39.29805899999999,124.26185606593373
Cirurgia,230185,"BANABUIU, CE",3,3,1.0,1,2806215,HOSPITAL MUNICIPAL DR JOAO ELISIO DE HOLANDA,Grande,-3.878280299999999,-38.6235309,162.1662199037368
Cirurgia,230730,"JUAZEIRO DO NORTE, CE",23,2,0.0869565217391304,4,6779522,HOSPITAL REGIONAL DO CARIRI,Grande,-7.2263193,-39.3254599,1.3926686444218201
Cirurgia,230730,"JUAZEIRO DO NORTE, CE",23,2,0.0869565217391304,4,2552086,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO,Grande,-7.3119638,-39.3027232,9.82411229661074
Cirurgia,230730,"JUAZEIRO DO NORTE, CE",23,2,0.0869565217391304,4,2564211,HOSPITAL MATERNIDADE SAO VICENTE DE PAULO HMSVP,Grande,-7.3119638,-39.3027232,9.82411229661074
Cirurgia,230020,"ACARAU, CE",10,2,0.2,3,6848710,HOSPITAL REGIONAL NORTE,Grande,-3.67692037010037,-40.36864234828256,90.93882030786378
Cirurgia,230020,"ACARAU, CE",10,2,0.2,3,3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,Grande,-3.6935491,-40.3589038,92.38455413019268
Cirurgia,230020,"ACARAU, CE",10,2,0.2,3,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,Grande,-3.7126897010388378,-38.5729448506617,194.0923757534861
Cirurgia,231240,"SAO GONCALO DO AMARANTE, CE",8,2,0.25,3,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,Grande,-3.7126897010388378,-38.5729448506617,45.41984644387888
Cirurgia,231240,"SAO GONCALO DO AMARANTE, CE",8,2,0.25,3,2526638,SOPAI HOSPITAL INFANTIL,Grande,-3.712746137655212,-38.56929409557734,45.812967716776015
Cirurgia,231240,"SAO GONCALO DO AMARANTE, CE",8,2,0.25,3,7047428,HOSPITAL E MATERNIDADE DRA ZILDA ARNS NEUMANN,Grande,-3.762924043180869,-38.57404560561884,47.0561844133426
Cirurgia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,54.19339688051962
Cirurgia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,Grande,-3.6935491,-40.3589038,114.89453700199182
Cirurgia,230930,"NOVA RUSSAS, CE",7,2,0.2857142857142857,2,6848710,HOSPITAL REGIONAL NORTE,Grande,-3.67692037010037,-40.36864234828256,116.50385961364265
Cirurgia,230425,"CRUZ, CE",5,2,0.4,2,6848710,HOSPITAL REGIONAL NORTE,Grande,-3.67692037010037,-40.36864234828256,86.62992647044575
Cirurgia,230425,"CRUZ, CE",5,2,0.4,2,3021114,SANTA CASA DE MISERICORDIA DE SOBRAL,Grande,-3.6935491,-40.3589038,88.16726501831982
Cirurgia,230425,"CRUZ, CE",5,2,0.4,2,2528843,HOSPITAL DISTRITAL DR FERNANDES TAVORA,Grande,-3.7126897010388378,-38.5729448506617,198.4665074021194
Cirurgia,230590,"IPUEIRAS, CE",4,2,0.5,3,2481073,HOSPITAL SAO LUCAS,Grande,-5.182763636489275,-40.66716290409968,71.40449033538313
